1456	5	4972	3681	769	242	96	184	12
1457	1	2967	2007	327	170	93	370	11
1458	1	2334	1352	338	205	99	340	12
1459	6	1035	581	128	80	44	202	11
1460	2	25702	16807	4893	1714	570	1718	13
1461	2	8289	6005	1668	402	92	122	13
1462	4	458	271	93	49	21	24	11
1463	2	7597	3654	1520	1056	408	959	13
1464	2	795	498	221	50	7	19	11
1465	1	75740	53630	10509	4204	1557	5840	15
1466	4	993	678	151	71	30	63	11
1467	2	15158	8167	4004	1818	439	730	13
1468	2	442	234	119	53	15	21	11
1469	2	579	385	76	33	15	70	11
1470	1	2649	1722	479	197	78	173	12
1471	4	1897	1212	317	168	45	155	12
1472	2	549	360	115	44	10	20	11
1473	1	484	228	40	32	28	156	11
1474	1	963	519	122	75	58	189	11
1475	2	3146	2127	784	177	25	33	11
1476	3	2388	1342	720	186	40	100	11
1477	3	1675	663	687	177	55	93	11
1478	2	2572	1388	427	242	137	378	11
1479	2	858	508	143	84	39	84	11
1480	1	744	424	96	81	37	106	11
1481	6	2948	1979	514	197	62	196	12
1482	2	152790	96042	41177	9426	2138	4007	14
1483	3	11285	6884	2564	1014	293	530	12
1484	2	13343	6226	4301	1884	399	533	12
1485	2	16521	8904	5063	1621	357	576	13
1486	4	693	419	79	63	29	103	11
1487	1	2339	1353	416	212	130	228	11
1488	1	3759	2503	405	271	151	429	13
1489	2	522	302	96	59	25	40	11
1490	5	1058	560	126	96	70	206	11
1491	2	4546	1906	972	585	355	728	11
1492	5	18413	10455	2816	1695	812	2635	14
1493	1	1364	909	240	113	34	68	11
1494	1	751	551	103	44	18	35	11
1495	2	303	197	57	21	13	15	11
1496	5	1760	1084	185	130	56	305	12
1497	1	1847	1246	289	133	59	120	11
1498	1	67733	47783	9702	4130	1681	4437	14
1499	4	11267	6197	2797	1482	332	459	13
1500	6	1931	1079	435	284	48	85	11
1501	1	16169	11828	2439	833	315	754	13
1502	1	1033	679	162	61	29	102	11
1503	1	787	479	116	69	45	78	11
1504	4	20705	12445	5614	2012	297	337	13
1505	4	38733	23280	11456	3301	397	299	13
1506	2	140852	82093	44235	11803	1465	1256	13
1507	4	22097	13615	5927	1807	319	429	13
1508	2	32704	18949	9279	3536	530	410	13
1509	4	8103	4833	2264	804	85	117	12
1510	4	95510	62437	24103	6561	1122	1287	14
1511	4	23680	14942	5900	1837	389	612	13
1512	4	3324	2229	621	248	88	138	12
1513	2	14497	8890	3007	1240	420	940	13
1514	6	3510	2311	718	301	66	114	12
1515	6	5908	3572	1311	584	143	298	13
1516	2	5453	2991	1336	604	168	354	11
1517	1	16838	13060	1721	789	299	969	13
1518	1	122155	98104	16883	3945	995	2228	13
1519	1	3587	1896	726	445	185	335	13
1520	4	31831	21566	5795	2505	611	1354	11
1521	1	4994	3853	623	220	90	208	12
1522	4	2511	559	73	103	85	1691	13
1523	2	1159	918	164	37	9	31	11
1524	2	12358	10513	1638	140	21	46	11
1525	4	115	57	15	10	6	27	11
1526	6	4116	2124	525	429	206	832	13
1527	6	861	387	179	92	48	155	11
1528	4	3476	1648	478	435	190	725	11
1529	4	5468	2686	735	633	282	1132	11
1530	1	15923	8995	2198	1120	706	2904	13
1531	4	3561	2080	398	285	187	611	11
1532	1	4439	3446	553	178	90	172	11
1533	1	37214	26610	4911	2191	915	2587	14
1534	2	17523	8453	3317	1650	935	3168	13
1535	6	5636	3688	930	404	190	424	12
1536	6	1530	893	235	132	75	195	11
1537	2	20335	13097	5196	1454	220	368	12
1538	2	2422	1492	556	231	54	89	11
1539	4	239	154	32	17	12	24	11
1540	4	2350	1391	181	213	123	442	12
1541	4	1784	1028	157	146	88	365	12
1542	4	2075	1311	148	130	90	396	12
1543	4	2460	1455	169	199	103	534	12
1544	4	798	535	58	43	30	132	11
1545	6	369	225	45	32	14	53	11
1546	3	2340	1002	550	341	131	316	11
1547	1	9052	6821	976	376	196	683	11
1548	1	3782	2146	580	287	124	645	11
1549	1	235974	143193	46982	21632	8214	15953	14
1550	2	3147	2385	463	155	52	92	12
1551	1	17456	11802	3441	1176	317	720	13
1552	1	1337	788	174	117	60	198	11
1553	4	3715	2909	429	163	63	151	11
1554	4	7539	3760	1399	845	430	1105	11
1555	4	23342	12011	4415	3163	1110	2643	13
1556	6	490	318	61	53	18	40	11
1557	6	257	122	42	44	14	35	11
1558	6	3356	1581	768	459	178	370	13
1559	5	3872	3043	497	171	41	120	12
1560	4	3535	2335	488	280	106	326	11
1561	5	1973	983	368	257	104	261	12
1562	1	20449	13891	3182	1507	465	1404	13
1563	1	14533	12540	1290	373	105	225	12
1564	1	37232	30760	3840	1396	328	908	13
1565	1	5228	4007	606	280	97	238	11
1566	1	114688	81851	22895	6178	1163	2601	15
1567	1	41524	28243	9087	2727	453	1014	13
1568	1	11288	7913	1418	660	280	1017	13
1569	4	4725	3499	830	200	62	134	11
1570	6	17705	11248	3390	1726	486	855	13
1571	5	7017	4712	1279	530	157	339	13
1572	5	16167	10037	2852	1691	521	1066	13
1573	1	3748	2114	741	404	160	329	11
1574	3	6679	4204	1216	737	175	347	12
1575	1	5725	3737	1065	497	124	302	12
1576	1	9274	6431	1749	634	129	331	13
1577	1	89255	58625	18218	6507	1901	4004	15
1578	4	3224	1750	416	330	209	519	11
1579	4	58098	30792	7149	6243	3669	10245	13
1580	2	11705	8034	2267	880	187	337	12
1581	2	12159	6802	3626	1213	187	331	12
1582	2	52579	34799	11741	4605	643	791	13
1583	2	729	417	154	51	23	84	11
1584	1	410	296	56	25	15	18	11
1585	1	12662	9543	1410	651	275	783	13
1586	1	251818	200177	26390	9174	3642	12435	15
1587	1	2342	1439	273	192	108	330	11
1588	1	3947	2766	570	257	94	260	12
1589	1	2350	1629	256	119	64	282	12
1590	1	6085	4192	674	358	199	662	13
1591	1	50498	32201	8967	4407	1398	3525	15
1592	1	18286	12630	2754	1243	441	1218	13
1593	1	41672	30285	4895	2472	928	3092	15
1594	4	1388	911	243	96	42	96	11
1595	2	1892	1264	371	131	45	81	12
1596	4	12624	7981	1855	1030	483	1275	11
1597	1	184570	132146	32722	11344	2609	5749	15
1598	1	36867	20164	5763	3995	2224	4721	13
1599	5	1060843	825484	158272	42828	10536	23723	16
1600	1	713	506	96	51	17	43	11
1601	2	26134	15340	7907	1768	356	763	13
1602	4	5506	3289	1477	481	123	136	12
1603	2	4278	3250	671	165	62	130	11
1604	2	46747	40611	4977	676	164	319	11
1605	4	7727	5129	1110	594	196	698	12
1606	6	42876	29660	5607	2586	1311	3712	12
1607	6	70170	52961	8421	3164	1555	4069	13
1608	2	3029	1676	540	272	154	387	12
1609	2	626	278	86	89	59	114	11
1610	3	855	544	99	47	34	131	11
1611	5	2564	1530	237	190	87	520	12
1612	5	976	664	88	70	33	121	11
1613	1	717	301	87	98	60	171	11
1614	3	12625	8316	3107	961	133	108	12
1615	2	5810	5201	416	93	30	70	11
1616	1	16015	9669	3600	1373	395	978	12
1617	1	25861	20372	2471	971	411	1636	13
1618	5	5933	3554	1098	664	229	388	13
1619	5	2765	1719	396	273	83	294	12
1620	5	3262	1881	510	313	186	372	12
1621	1	2702	1754	337	217	84	310	12
1622	1	1337	781	188	112	74	182	12
1623	2	1641	754	501	266	67	53	11
1624	2	7900	4699	2120	730	155	196	12
1625	2	6072	3796	1542	540	78	116	12
1626	2	1138	916	106	43	18	55	11
1627	1	1921	982	353	239	120	227	11
1628	1	2333	1110	196	159	98	770	12
1629	1	1581	802	187	125	107	360	11
1630	2	89	28	11	16	9	25	11
1631	4	3908	2906	543	265	72	122	12
1632	1	10928	8107	1193	613	223	792	13
1633	4	6166	4626	662	357	131	390	12
1634	6	5151	3259	1128	412	94	258	11
1635	4	14732	10552	2922	788	179	291	13
1636	4	17980	11546	2486	1530	631	1787	13
1637	4	2473	1681	217	163	87	325	11
1638	1	3155	1615	435	312	226	567	11
1639	6	11928	7714	1352	940	432	1490	13
1640	1	3912	2738	434	242	127	371	13
1641	1	3931	2695	483	241	136	376	11
1642	1	1685	1122	349	101	41	72	11
1643	4	7579	5259	955	537	239	589	13
1644	1	1654	1117	333	130	19	55	11
1645	1	4775	3013	848	356	162	396	11
1646	4	2075	1298	278	172	80	247	12
1647	1	10192	5958	1602	1075	495	1062	13
1648	4	1013	451	263	134	52	113	11
1649	6	239792	162449	41806	19199	5895	10443	16
1650	1	1938	1222	335	170	62	149	11
1651	2	2999	1644	601	371	126	257	13
1652	1	16161	10946	2243	1206	560	1206	13
1653	1	1452	1013	187	104	59	89	11
1654	5	18060	9153	2159	1478	1100	4170	13
1655	3	5744	4138	665	368	143	430	11
1656	1	47330	34287	7001	2742	926	2374	14
1657	1	373	245	46	25	13	44	11
1658	6	183	105	30	16	10	22	11
1659	2	4478	2984	923	277	77	217	13
1660	1	869	537	150	97	23	62	11
1661	1	3367	1816	504	353	163	531	13
1662	2	1130	748	200	94	27	61	11
1663	2	4036	3375	341	158	59	103	12
1664	4	10141	7198	1787	656	153	347	13
1665	3	1943	1067	563	219	42	52	11
1666	1	335	194	34	27	31	49	11
1667	2	6698	4841	1099	418	113	227	13
1668	1	8013	5384	996	506	298	829	13
1669	2	1587	849	241	170	61	266	12
1670	2	131637	65594	27181	26596	6131	6135	12
1671	4	1018	648	141	102	43	84	11
1672	1	3826	2826	661	166	40	133	12
1673	1	9742	6312	2407	607	134	282	12
1674	1	30851	23014	4796	1160	454	1427	13
1675	4	7306	5378	997	420	158	353	12
1676	1	152236	111150	22744	8490	3398	6454	13
1677	4	345	173	54	40	25	53	11
1678	4	691	358	76	68	47	142	11
1679	4	90130	57724	11982	7672	3632	9120	14
1680	6	5114	3577	830	293	110	304	11
1681	6	7567	4465	1564	601	297	640	11
1682	1	750	478	99	61	32	80	11
1683	1	40432	26361	9716	2994	502	859	13
1684	6	2076	1174	231	166	95	410	12
1685	2	3389	2211	678	278	85	137	11
1686	2	3791	2067	1039	566	60	59	11
1687	2	745	422	149	78	30	66	11
1688	4	30342	22185	5161	1960	373	663	13
1689	4	8746	5082	1571	920	435	738	12
1690	1	1880	1200	366	194	40	80	11
1691	3	46631	35579	6621	2767	581	1083	13
1692	1	604	330	110	82	34	48	11
1693	2	1641	1149	183	87	43	179	11
1694	6	7417	4538	1176	592	265	846	12
1695	6	2366	1771	265	105	44	181	11
1696	1	2103	932	164	127	79	801	11
1697	6	2153	1336	251	148	79	339	11
1698	3	22882	13958	6712	1284	367	561	13
1699	1	148604	102911	24200	8922	3332	9239	15
1700	6	12382	7175	3573	789	238	607	12
1701	6	8955	5174	2235	743	268	535	13
1702	6	2214	1309	511	166	59	169	11
1703	6	3251	2102	770	163	68	148	11
1704	6	9332	6993	1380	399	126	434	12
1705	5	256	175	30	20	10	21	11
1706	6	880	459	86	98	48	189	11
1707	4	288	192	41	23	11	21	11
1708	2	1056	518	265	139	42	92	11
1709	4	399	258	46	29	26	40	11
1710	5	365	202	56	35	23	49	11
1711	4	419	222	52	37	30	78	11
1712	4	429	227	28	32	19	123	11
1713	1	10611	5667	2673	1553	328	390	13
1714	1	4520	2508	990	545	142	335	11
1715	4	451	283	30	42	17	79	11
1716	4	812	448	82	73	51	158	11
1717	4	784	453	86	74	48	123	11
1718	4	2250	1281	422	235	84	228	12
1719	5	2258	1416	250	193	90	309	12
1720	2	762	367	99	138	43	115	11
1721	4	373	205	38	32	20	78	11
1722	5	40847	26038	6584	3475	1174	3576	14
1723	2	687	365	118	97	40	67	11
1724	6	593	410	81	43	19	40	11
1725	1	386	244	61	41	8	32	11
1726	1	8960	5663	1716	834	268	479	13
1727	4	127235	83990	17281	9390	4129	12445	14
1728	4	4853	3012	671	469	218	483	11
1729	3	11913	7777	1717	881	304	1234	13
1730	3	3606	2282	423	281	93	527	12
1731	3	948	605	126	58	25	134	11
1732	3	2664	1739	352	167	60	346	12
1733	1	12860	7956	2139	1086	543	1136	12
1734	1	114501	79199	18835	7123	2422	6922	15
1735	6	24572	13010	2958	2179	1231	5194	13
1736	2	29961	22032	5953	1224	246	506	12
1737	2	1707	959	295	194	72	187	11
1738	1	2631	1818	458	140	55	160	11
1739	1	1628	1117	222	84	27	178	11
1740	2	26689	18770	5655	1350	317	597	12
1741	2	2191	1353	400	178	73	187	11
1742	2	37133	23485	8365	2455	780	2048	13
1743	2	886	445	180	124	62	75	11
1744	1	2682	1907	423	162	51	139	11
1745	1	19026	13550	2283	1071	545	1577	13
1746	2	9305	5883	2143	646	184	449	11
1747	2	17734	11976	3318	949	421	1070	13
1748	2	6517	4065	1123	494	211	624	12
1749	2	6079	3642	1128	485	202	622	12
1750	2	2289	1257	630	252	68	82	11
1751	2	6632	4624	1380	304	95	229	12
1752	2	6241	4456	1288	280	72	145	11
1753	2	863	466	193	110	35	59	11
1754	2	16163	12351	2421	602	191	598	12
1755	2	17407	9209	4899	1984	442	873	13
1756	2	5350	4188	446	196	107	413	11
1757	2	3716	2676	442	174	82	342	11
1758	2	136482	80458	39837	12420	1575	2192	13
1759	2	3817	2218	912	368	104	215	11
1760	2	1370	696	316	163	70	125	11
1761	1	15086	10454	2726	981	251	674	13
1762	1	8908	6285	1234	539	243	607	13
1763	1	7936	5526	1278	526	166	440	12
1764	2	26111	16889	5038	1598	639	1947	13
1765	2	6467	3901	1306	488	203	569	12
1766	2	8581	5755	1663	562	196	405	12
1767	1	8604	5847	1533	571	169	484	12
1768	1	35036	23186	7390	2391	527	1542	13
1769	1	33359	23135	6427	1828	476	1493	13
1770	2	2585	1587	547	228	72	151	11
1771	1	26950	18187	4928	1346	547	1942	13
1772	1	7560	5129	1145	477	197	612	12
1773	1	152229	97681	36568	11752	2133	4095	13
1774	2	3646	2033	1035	380	75	123	11
1775	1	8937	6110	1131	501	245	950	13
1776	2	1616	1011	231	125	64	185	11
1777	2	676	413	84	48	26	105	11
1778	2	5171	2486	901	708	397	679	12
1779	2	825	505	110	76	59	75	11
1780	1	2536	1743	283	174	98	238	12
1781	1	44205	33787	6425	2124	446	1423	13
1782	1	58277	44621	8629	2888	567	1572	13
1783	1	58504	47250	7639	1871	471	1273	13
1784	5	3252	1963	539	242	153	355	11
1785	5	35246	24610	4183	2163	961	3329	14
1786	5	49240	34528	5925	3043	1265	4479	14
1787	1	2907	1810	454	229	100	314	12
1788	1	1499	1145	183	77	28	66	11
1789	5	548	298	118	69	30	33	11
1790	2	202	126	25	21	12	18	11
1791	2	4554	2544	640	407	329	634	11
1792	1	959	586	119	82	54	118	11
1793	5	1426	859	228	131	64	144	11
1794	6	74185	53720	9015	4000	1581	5869	13
1795	6	2641	1746	348	177	104	266	11
1796	4	399	220	53	33	18	75	11
1797	3	32325	23578	5054	2107	551	1035	14
1798	3	13364	9658	1677	885	345	799	13
1799	4	1711	1199	262	131	37	82	11
1800	1	20497	13537	4224	1704	405	627	13
1801	2	15883	8863	3919	1704	572	825	13
1802	4	42542	30631	7116	2547	756	1492	13
1803	1	115286	78050	20700	8613	2363	5560	15
1804	2	4103	2913	493	279	126	292	12
1805	2	41863	25154	10763	3634	833	1479	14
1806	4	383	232	63	31	17	40	11
1807	4	1674	1162	194	124	47	147	11
1808	1	11423	7914	1278	906	467	858	12
1809	2	197793	131292	47564	15264	1535	2138	13
1810	2	9668	4851	3190	1421	114	92	11
1811	2	21790	10325	7580	2640	388	857	12
1812	2	7201	4094	2042	674	111	280	11
1813	2	8220	5107	2144	727	87	155	11
1814	5	18811	11612	3036	1794	747	1622	14
1815	4	52667	36928	10657	3034	782	1266	14
1816	2	2642	1443	485	191	136	387	12
1817	3	3384	1938	488	366	151	441	12
1818	3	4185	2453	1069	400	104	159	11
1819	1	2305	1455	338	237	69	206	12
1820	1	7690	3322	1225	1106	574	1463	11
1821	4	7684	5909	969	312	112	382	12
1822	1	13574	10669	1662	426	153	664	13
1823	4	10907	8146	1419	451	152	739	13
1824	4	2323	1604	363	100	49	207	11
1825	1	7384	5396	1035	305	139	509	12
1826	1	20944	15981	2512	771	305	1375	13
1827	6	99015	82236	9346	3074	1120	3239	14
1828	2	18828	11240	5107	1706	343	432	13
1829	2	609	379	69	53	22	86	11
1830	2	279	153	26	29	18	53	11
1831	1	47318	38019	3882	1908	966	2543	13
1832	1	391082	351424	19842	7991	2532	9293	15
1833	1	255213	219335	17209	7195	2312	9162	14
1834	1	362872	280976	40782	19852	5976	15286	14
1835	1	55586	36208	13323	4310	597	1148	12
1836	1	27960	20613	4516	1092	416	1323	13
1837	1	31205	20566	6869	2892	381	497	11
1838	1	111659	90263	10525	4650	1484	4737	13
1839	1	77727	61619	6562	3905	1390	4251	13
1840	1	11115	7847	1795	627	195	651	11
1841	1	190924	148258	27450	10226	1688	3302	13
1842	1	14678	11062	1971	878	273	494	11
1843	1	38873	23940	6726	3533	1290	3384	13
1844	1	40311	24851	9945	3649	686	1180	12
1845	1	178187	112338	40118	16854	3325	5552	13
1846	1	61460	34116	16063	8241	1381	1659	13
1847	1	207653	133379	45092	18724	3700	6758	13
1848	1	92576	59591	20324	9400	1444	1817	13
1849	1	55856	39858	10287	4292	638	781	12
1850	1	197303	132209	40946	18156	2689	3303	13
1851	1	403796	287325	69207	27799	6146	13319	13
1852	4	148940	112904	26557	6072	1379	2028	15
1853	2	505513	387278	87710	19919	4103	6503	15
1854	4	15868	9533	3491	1411	548	885	13
1855	4	4224	3240	414	198	83	289	11
1856	4	4282	3004	562	231	90	395	11
1857	4	2035	1383	295	109	41	207	11
1858	1	321	193	44	30	21	33	11
1859	1	456	259	65	44	29	59	11
1860	2	2015	1263	393	154	78	127	11
1861	1	28138	19011	5375	1879	556	1317	13
1862	1	84034	64884	12817	3601	730	2002	13
1863	1	22125	16088	3409	1097	393	1138	12
1864	1	24971	17024	4216	1455	453	1823	13
1865	1	4612	2938	543	234	110	787	11
1866	5	16126	8685	1909	1018	649	3865	12
1867	5	139380	91658	18513	7341	4103	17765	13
1868	5	409118	301246	47094	19874	8416	32488	14
1869	1	23104	13732	2593	1484	971	4324	11
1870	1	89062	65154	8584	4012	2099	9213	15
1871	3	92429	66948	15133	4173	1472	4703	13
1872	4	2572	1616	280	136	90	450	11
1873	1	129569	94926	18336	6152	2316	7839	13
1874	1	245519	169938	39481	13071	5371	17658	13
1875	4	66203	43895	13493	4447	1227	3141	13
1876	4	1657254	1329552	182713	54880	20724	69385	16
1877	4	85231	72105	6747	3329	682	2368	13
1878	2	2956	1721	392	227	112	504	12
1879	4	100304	67357	16052	6188	2186	8521	14
1880	6	71306	52055	10108	3668	1352	4123	13
1881	1	23307	17359	3854	1051	254	789	13
1882	4	72976	49497	11286	5541	2041	4611	13
1883	4	98182	74394	11893	5385	1705	4805	14
1884	1	20743	12298	2183	1407	799	4056	11
1885	1	41253	25015	6305	3958	1758	4217	14
1886	4	57952	36914	11021	5229	1480	3308	13
1887	1	12000	6420	1525	1025	634	2396	11
1888	5	227084	185762	23474	6771	2312	8765	15
1889	5	23017	16801	2158	1293	484	2281	13
1890	1	144053	104479	14940	7583	3535	13516	13
1891	4	701232	525785	91578	35101	12150	36618	15
1892	1	389532	285879	49326	20354	7921	26052	15
1893	1	122326	87426	12105	6321	3326	13148	13
1894	1	51900	31442	8754	4887	2005	4812	14
1895	4	38290	23586	6124	2761	1390	4429	13
1896	1	23867	12996	3071	1831	1129	4840	12
1897	6	142634	115310	15221	4717	1740	5646	13
1898	4	6461	3388	584	466	271	1752	12
1899	1	23685	9975	2701	1877	1305	7827	11
1900	1	53768	38478	6873	2379	1181	4857	11
1901	1	111917	87870	13028	4643	1570	4806	13
1902	4	29688	21707	4140	1621	555	1665	13
1903	1	46007	30935	6080	2135	1142	5715	11
1904	1	203341	131084	40779	14513	4637	12328	15
1905	1	3712	1598	459	303	239	1113	11
1906	1	32866	20965	4578	2130	1194	3999	11
1907	4	64169	40536	9799	5136	2648	6050	13
1908	4	77619	55775	10180	4908	1825	4931	14
1909	4	121537	91539	13820	6119	2684	7375	14
1910	4	44911	27497	9285	3895	1157	3077	13
1911	6	470124	366916	58151	19787	6493	18777	15
1912	6	254195	163962	37546	18496	7946	26245	14
1913	5	179553	121788	25290	11878	5534	15063	14
1914	6	133605	106501	14128	5459	1774	5743	13
1915	6	40036	25088	5111	3124	1363	5350	13
1916	1	4134	1831	570	323	201	1209	11
1917	1	7864	4864	1575	389	167	869	11
1918	4	19545	13020	3840	1501	392	792	12
1919	1	282148	213716	38731	12170	4199	13332	14
1920	1	29777	16989	4733	2668	1306	4081	13
1921	4	186463	143473	22568	6849	3186	10387	14
1922	1	43503	28026	5784	3341	1478	4874	13
1923	3	132861	82206	26507	11063	3807	9278	15
1924	1	20636	13289	2882	1219	621	2625	11
1925	1	1023	681	121	71	36	114	11
1926	2	1719	665	274	181	106	493	11
1927	1	85148	61551	10188	3839	1791	7779	13
1928	4	112754	77725	19174	7377	2104	6374	14
1929	2	9617	4352	1443	903	517	2402	12
1930	3	1451	840	179	121	74	237	11
1931	4	49254	37963	4743	2178	1010	3360	13
1932	1	10398	7198	2010	699	184	307	13
1933	4	3671	2629	673	193	62	114	11
1934	4	4413	3041	891	258	83	140	12
1935	1	1793	1112	256	176	75	174	11
1936	6	3245	2598	204	128	67	248	11
1937	6	1785	1334	127	95	29	200	11
1938	1	8890	5141	1056	723	520	1450	11
1939	2	475	308	80	39	21	27	11
1940	1	4048	2550	589	326	146	437	12
1941	6	3845	2250	786	403	131	275	12
1942	6	1415	845	282	130	49	109	11
1943	5	1882	979	167	159	102	475	12
1944	5	21601	12224	3169	2198	1166	2844	14
1945	6	3676	2319	579	334	136	308	12
1946	1	1338	747	88	93	66	344	11
1947	1	2788	1457	286	279	149	617	12
1948	1	5624	2924	481	464	298	1457	13
1949	5	491	259	59	47	34	92	11
1950	1	864	417	84	66	62	235	11
1951	2	1760	708	368	229	91	364	11
1952	2	4740	2558	1407	452	85	238	12
1953	2	10302	6023	2452	1219	273	335	11
1954	1	5645	3867	575	368	191	644	12
1955	1	3087	1928	385	273	142	359	11
1956	1	31073	21022	3737	2305	1133	2876	13
1957	6	520	287	78	64	28	63	11
1958	5	7340	4740	825	605	268	902	13
1959	2	307	213	61	16	6	11	11
1960	6	1109	521	251	140	80	117	11
1961	1	216	120	24	23	16	33	11
1962	4	2021	1367	325	150	57	122	11
1963	3	1903	1119	342	133	52	257	11
1964	3	825	439	217	77	29	63	11
1965	2	1841	839	507	286	80	129	11
1966	3	1880	1050	388	176	64	202	11
1967	1	369	223	64	38	15	29	11
1968	4	142538	100634	20888	9955	3753	7308	16
1969	1	1387	801	187	107	80	212	11
1970	1	732	349	35	40	29	279	11
1971	4	595	335	72	49	35	104	11
1972	1	313	189	30	24	13	57	11
1973	1	6244	4348	719	398	178	601	12
1974	1	59772	48069	8170	1959	395	1179	13
1975	1	8479	5881	1002	473	200	923	12
1976	6	1975	1304	285	104	59	223	11
1977	6	1946	1248	220	119	85	274	12
1978	6	5143	3462	577	259	110	735	13
1979	6	92985	76609	8343	2814	1216	4003	14
1980	6	154608	117739	22129	7516	1777	5447	13
1981	6	27153	16246	4978	2561	961	2407	13
1982	6	3375	2129	488	239	107	412	12
1983	6	25193	20120	2926	878	349	920	13
1984	1	75434	58225	8442	3781	1121	3865	13
1985	1	150067	130718	11995	3781	888	2685	14
1986	1	335240	291067	25722	7710	2452	8289	15
1987	1	123488	101274	11655	3621	1342	5596	14
1988	1	4259	3168	554	211	70	256	11
1989	1	16241	11658	2621	1146	212	604	12
1990	1	4495	3208	483	306	107	391	13
1991	1	278036	201921	45399	15776	4081	10859	14
1992	1	37918	27967	5140	1856	702	2253	13
1993	1	47712	41020	4624	1230	225	613	12
1994	6	147971	106769	22534	7635	2271	8762	14
1995	6	28155	22285	3192	1357	323	998	13
1996	1	13446	10361	1393	658	243	791	11
1997	3	8503	5576	1577	847	145	358	11
1998	1	5445	3503	644	356	144	798	13
1999	1	9847	5240	1129	653	401	2424	12
2000	1	154056	109805	24523	9413	2443	7872	14
2001	1	50628	41562	4775	1687	598	2006	13
2002	1	32837	22455	4953	1913	714	2802	13
2003	6	240311	179921	36428	12442	2915	8605	14
2004	6	36112	26135	3432	1646	697	4202	13
2005	2	54161	39933	6810	3536	810	3072	13
2006	2	44554	28759	7510	2909	1284	4092	13
2007	6	8886	5373	1278	850	378	1007	13
2008	1	1076	698	151	84	46	97	11
2009	4	1134	666	177	117	28	146	11
2010	4	1317	742	211	106	41	217	11
2011	1	8374	6009	1264	409	178	514	11
2012	1	4613	3556	582	190	90	195	11
2013	1	6216	4540	739	373	168	396	13
2014	1	96381	79677	10495	3090	898	2221	14
2015	1	175238	148700	15355	4818	1607	4758	13
2016	1	180641	137506	21518	7616	2704	11297	14
2017	1	8443	5747	1111	521	267	797	13
2018	1	10363	7727	1445	562	148	481	12
2019	4	4875	2683	695	474	196	827	12
2020	4	1293	701	141	116	71	264	11
2021	1	619	345	69	35	26	144	11
2022	2	328	208	59	27	10	24	11
2023	1	2079	1544	229	102	44	160	11
2024	4	155	73	16	11	8	47	11
2025	2	140	46	23	19	19	33	11
2026	3	6262	4273	853	438	180	518	13
2027	3	1259	657	247	155	76	124	12
2028	4	720	443	89	61	29	98	11
2029	4	115867	91275	18028	4319	798	1447	13
2030	3	4275	3198	352	210	81	434	11
2031	3	2743	2081	221	124	55	262	11
2032	3	23513	18590	2669	908	284	1062	13
2033	3	35625	30834	2378	900	340	1173	13
2034	3	5248	4581	411	115	32	109	11
2035	3	3151	2751	231	68	22	79	11
2036	3	63009	55543	4674	1213	372	1207	13
2037	3	7882	6831	629	184	55	183	11
2038	3	3062	2317	242	139	74	290	11
2039	1	6803	5053	841	345	149	415	12
2040	2	154	96	18	17	10	13	11
2041	2	91	60	14	5	3	9	11
2042	6	24995	19147	2646	1192	507	1503	13
2043	3	215	139	37	12	6	21	11
2044	3	1649	775	290	237	106	241	12
2045	3	500	372	37	36	19	36	11
2046	1	13411	8936	2020	839	337	1279	13
2047	2	204	130	29	24	8	13	11
2048	2	24711	19671	3730	767	174	369	13
2049	2	3234	2297	532	220	63	122	11
2050	1	194397	139571	33657	10357	2889	7923	15
2051	1	9755	6725	1182	584	281	983	13
2052	1	1801	1038	214	149	105	295	11
2053	1	3067	1659	291	237	143	737	13
2054	1	369	208	30	32	13	86	11
2055	1	4713	3128	667	305	108	505	12
2056	1	1830	1008	160	145	56	461	12
2057	1	7701	5246	1181	548	185	541	13
2058	6	2083	1228	399	221	59	176	11
2059	6	1465	977	170	94	42	182	12
2060	1	921	545	71	50	24	231	11
2061	1	4112	2499	689	374	111	439	13
2062	1	2510	1494	280	202	114	420	12
2063	1	13238	7803	2364	1273	417	1381	13
2064	4	329	183	33	27	9	77	11
2065	1	406	197	51	41	21	96	11
2066	5	18874	11088	2061	1494	711	3520	14
2067	1	5951	4233	1086	348	125	159	12
2068	1	10823	7312	2631	515	82	283	11
2069	4	4121	2363	565	391	181	621	13
2070	1	5067	2554	1015	574	264	660	11
2071	1	754	480	59	78	40	97	11
2072	5	1033	670	128	96	38	101	11
2073	1	2902	1518	700	254	148	282	12
2074	2	27221	21918	3140	1102	314	747	13
2075	6	9361	6112	1861	757	252	379	12
2076	6	392	223	69	43	17	40	11
2077	6	18988	10560	4366	2425	609	1028	13
2078	4	1638	1164	257	139	30	48	11
2079	4	797	454	115	75	49	104	11
2080	4	968	540	91	60	60	217	11
2081	1	1061	606	105	92	50	208	11
2082	4	871	430	114	79	64	184	11
2083	1	1906	1013	180	178	94	441	12
2084	1	956	516	100	75	47	218	11
2085	1	1009	574	101	79	58	197	11
2086	4	7836	5457	1897	316	55	111	11
2087	4	633	355	115	68	34	61	11
2088	1	4172	2720	931	330	77	114	11
2089	2	19096	13034	3855	1470	308	429	13
2090	1	1918	1282	302	168	56	110	12
2091	1	588	372	87	51	21	57	11
2092	1	152078	111137	27930	7982	1573	3456	14
